"success","goal","duration","name_length","blurb_length","launch_hr","deadline_hr","created_at_hr","deadline_weekday","created_at_weekday","category","country","currency","launch_month","launch_weekday"
"FALSE",2000,30,6,15,17,17,0,"Thursday","Thursday","Plays","US","USD","May","Tue"
"FALSE",20000,30,3,12,18,18,8,"Sunday","Thursday","Plays","US","USD","Nov","Fri"
"FALSE",2500,29.1289467592593,5,13,9,12,12,"Wednesday","Monday","Plays","US","USD","Jan","Tue"
"FALSE",5000,50,9,14,9,9,11,"Thursday","Thursday","Plays","US","USD","Oct","Wed"
"FALSE",6048,60,7,14,14,14,17,"Tuesday","Tuesday","Plays","US","USD","Oct","Fri"
"FALSE",23900,31.1062037037037,7,16,1,4,4,"Sunday","Friday","Plays","GB","GBP","Sep","Thu"
"FALSE",13500,30,6,16,16,16,20,"Friday","Monday","Plays","US","USD","Mar","Wed"
"FALSE",10000,30,3,7,16,16,10,"Tuesday","Friday","Plays","US","USD","Sep","Sun"
"FALSE",6000,17.0004166666667,4,16,17,17,22,"Tuesday","Sunday","Plays","US","USD","Jun","Sat"
"FALSE",700,17.5299189814815,4,13,20,9,6,"Tuesday","Sunday","Plays","US","USD","May","Fri"
"FALSE",2500,60,7,14,14,14,0,"Friday","Sunday","Plays","US","USD","Aug","Mon"
"FALSE",500,33.536724537037,6,11,11,23,21,"Monday","Sunday","Plays","US","USD","Oct","Wed"
"FALSE",5000,59.9995601851852,3,8,12,12,7,"Sunday","Sunday","Plays","GB","GBP","Feb","Wed"
"FALSE",10000,30,5,14,17,17,12,"Wednesday","Sunday","Plays","US","USD","Mar","Mon"
"FALSE",5e+06,25,3,17,11,11,14,"Monday","Sunday","Plays","US","USD","Mar","Thu"
"FALSE",750,29.9916435185185,4,14,16,16,16,"Thursday","Tuesday","Plays","US","USD","Nov","Tue"
"FALSE",1000,60,1,7,5,5,0,"Saturday","Monday","Plays","GB","GBP","Jul","Tue"
"FALSE",1666,45,1,14,2,2,15,"Monday","Thursday","Plays","US","USD","Jul","Fri"
"FALSE",2500,30,5,15,14,14,15,"Friday","Tuesday","Plays","US","USD","May","Wed"
"FALSE",5000,30,4,18,10,10,17,"Friday","Monday","Plays","US","USD","Jan","Wed"
"FALSE",15000,38.2371296296296,3,15,16,22,12,"Friday","Sunday","Plays","CA","CAD","Jun","Tue"
"FALSE",1000,27.9826736111111,5,6,23,22,15,"Thursday","Tuesday","Plays","US","USD","May","Thu"
"FALSE",5000,36.4994560185185,2,12,14,2,15,"Saturday","Wednesday","Plays","US","USD","Apr","Thu"
"FALSE",30000,30,4,14,12,12,23,"Thursday","Saturday","Plays","GB","GBP","Feb","Tue"
"FALSE",500,54.1800694444444,2,11,11,15,15,"Saturday","Tuesday","Plays","US","USD","Dec","Mon"
"FALSE",600,30,1,3,11,11,18,"Thursday","Friday","Plays","US","USD","May","Tue"
"FALSE",5000,15.3342592592593,3,22,14,23,21,"Monday","Saturday","Plays","US","USD","Apr","Sun"
"FALSE",15000,26.2739236111111,7,1,10,17,19,"Sunday","Thursday","Plays","US","USD","Feb","Tue"
"FALSE",8000,60,10,14,21,21,23,"Sunday","Thursday","Plays","US","USD","Mar","Wed"
"FALSE",30000,30,2,8,10,10,2,"Saturday","Thursday","Plays","US","USD","Feb","Thu"
"FALSE",20000,30,5,16,20,20,13,"Thursday","Friday","Plays","US","USD","Sep","Tue"
"FALSE",3e+05,60,6,13,8,8,15,"Thursday","Sunday","Musical","US","USD","Jan","Sun"
"FALSE",5000,10.1591087962963,3,13,1,5,10,"Monday","Saturday","Musical","GB","GBP","Mar","Fri"
"FALSE",3000,30,8,14,22,22,13,"Sunday","Saturday","Musical","US","USD","Apr","Fri"
"FALSE",500,60,2,13,15,15,14,"Friday","Monday","Musical","US","USD","Jun","Mon"
"FALSE",500,30,2,10,6,6,8,"Sunday","Thursday","Musical","GB","GBP","Oct","Fri"
"FALSE",10,60,5,14,12,12,15,"Monday","Wednesday","Musical","US","USD","Aug","Thu"
"FALSE",25000,30,7,16,20,20,19,"Saturday","Tuesday","Musical","US","USD","May","Thu"
"TRUE",500,5.42950231481481,7,19,12,23,16,"Saturday","Tuesday","Musical","US","USD","May","Mon"
"TRUE",330,19.3521412037037,4,15,7,16,14,"Thursday","Tuesday","Musical","GB","GBP","Dec","Sat"
"TRUE",5500,28.9969444444444,6,17,23,23,17,"Friday","Thursday","Musical","US","USD","Apr","Thu"
"TRUE",5500,14.2200231481481,7,8,13,19,1,"Monday","Thursday","Musical","US","USD","Sep","Mon"
"TRUE",2500,30,6,15,5,5,14,"Wednesday","Tuesday","Musical","GB","GBP","Mar","Mon"
"TRUE",5000,30,5,15,5,5,12,"Thursday","Thursday","Musical","US","USD","May","Tue"
"TRUE",15000,21,10,19,19,19,15,"Sunday","Sunday","Musical","US","USD","Sep","Sun"
"TRUE",12000,20.5853356481481,10,15,11,1,21,"Tuesday","Wednesday","Musical","US","USD","Nov","Tue"
"TRUE",50,17.9523958333333,4,16,11,10,15,"Thursday","Sunday","Musical","US","USD","Sep","Sun"
"TRUE",2000,21,5,16,17,17,20,"Sunday","Monday","Musical","US","USD","May","Sun"
"TRUE",6000,21,4,11,12,12,14,"Tuesday","Monday","Musical","US","USD","May","Tue"
"TRUE",6000,26.3905439814815,8,13,13,22,9,"Monday","Saturday","Musical","US","USD","May","Wed"
"TRUE",5000,32.0020486111111,8,17,6,7,8,"Friday","Wednesday","Musical","GB","GBP","May","Mon"
"TRUE",1500,30,7,15,12,12,15,"Friday","Tuesday","Musical","US","USD","Oct","Wed"
"TRUE",2500,30,6,15,11,11,16,"Thursday","Sunday","Musical","US","USD","Oct","Tue"
"TRUE",20,20.9952083333333,10,14,20,20,21,"Saturday","Sunday","Musical","US","USD","Aug","Sat"
"TRUE",2500,30,3,17,13,13,0,"Thursday","Friday","Musical","US","USD","Oct","Tue"
"TRUE",4000,30,4,6,15,15,10,"Wednesday","Monday","Musical","US","USD","Feb","Mon"
"TRUE",3000,30,6,18,22,22,22,"Tuesday","Monday","Musical","US","USD","Feb","Sun"
"TRUE",3000,30,7,14,14,14,10,"Saturday","Tuesday","Musical","US","USD","May","Thu"
"TRUE",20000,40,9,13,18,18,14,"Thursday","Friday","Plays","US","USD","Sep","Sat"
"TRUE",4000,9.42008101851852,2,9,13,0,14,"Saturday","Thursday","Plays","US","USD","Jul","Wed"
"TRUE",5000,30,2,8,15,15,22,"Monday","Tuesday","Plays","US","USD","Jun","Sat"
"TRUE",1500,42.8916550925926,4,10,19,17,16,"Wednesday","Monday","Plays","US","USD","Dec","Tue"
"TRUE",4500,22.9427430555556,3,12,1,23,23,"Tuesday","Thursday","Plays","US","USD","Jul","Mon"
"TRUE",2000,30,1,15,7,7,9,"Wednesday","Tuesday","Plays","GB","GBP","Sep","Mon"
"TRUE",4000,27.3974305555556,3,15,11,21,12,"Sunday","Wednesday","Plays","US","USD","Jun","Mon"
"TRUE",13000,30,6,13,13,13,11,"Sunday","Saturday","Plays","US","USD","May","Fri"
"TRUE",2500,33,8,13,14,14,21,"Monday","Sunday","Plays","US","USD","May","Wed"
"TRUE",750,22.006712962963,3,16,22,22,8,"Monday","Sunday","Plays","US","USD","Apr","Sun"
"TRUE",35000,28.5993865740741,6,16,11,1,16,"Wednesday","Thursday","Plays","US","USD","Oct","Tue"
"TRUE",3000,14,6,6,23,23,11,"Friday","Saturday","Plays","US","USD","Jul","Fri"
"TRUE",2500,31.8107291666667,1,15,21,17,18,"Friday","Sunday","Plays","US","USD","May","Mon"
"TRUE",8000,29.4696643518519,2,9,11,22,17,"Thursday","Tuesday","Plays","US","USD","Nov","Wed"
"TRUE",2000,33.0862962962963,6,9,20,23,7,"Tuesday","Thursday","Plays","US","USD","May","Thu"
"TRUE",7000,30,6,15,9,9,11,"Friday","Friday","Plays","GB","GBP","Apr","Wed"
"TRUE",2000,30,7,16,11,11,0,"Tuesday","Sunday","Plays","US","USD","Jan","Sun"
"TRUE",10000,30,5,18,16,16,3,"Friday","Monday","Plays","US","USD","Aug","Wed"
"TRUE",3000,14,3,14,15,15,20,"Monday","Saturday","Plays","US","USD","Aug","Mon"
"TRUE",5000,60,3,18,15,15,11,"Thursday","Friday","Plays","US","USD","Dec","Sun"
"TRUE",1900,26.6940856481481,4,13,17,10,16,"Sunday","Sunday","Plays","US","USD","Jul","Mon"
"TRUE",2500,30,10,17,11,11,1,"Saturday","Tuesday","Plays","US","USD","May","Thu"
"TRUE",1500,30,4,16,9,9,4,"Wednesday","Thursday","Plays","GB","GBP","Jun","Mon"
"TRUE",4200,25,3,10,11,11,21,"Monday","Thursday","Plays","US","USD","Apr","Thu"
"TRUE",1200,30,5,12,4,4,15,"Friday","Friday","Plays","GB","GBP","May","Wed"
"TRUE",500,26.3566319444444,2,15,2,11,2,"Sunday","Thursday","Plays","GB","GBP","May","Tue"
"TRUE",7000,55.7590162037037,4,14,16,11,0,"Tuesday","Thursday","Plays","US","USD","Dec","Tue"
"TRUE",2500,18,4,12,14,14,10,"Friday","Tuesday","Plays","US","USD","Aug","Mon"
"TRUE",4300,30,3,11,18,18,13,"Tuesday","Friday","Plays","US","USD","Jun","Sun"
"TRUE",1000,7,6,15,18,18,17,"Wednesday","Wednesday","Plays","GB","GBP","Jul","Wed"
"TRUE",3200,29.9509490740741,1,15,17,16,9,"Tuesday","Saturday","Plays","GB","GBP","Aug","Sun"
"TRUE",15000,20,9,15,10,10,20,"Monday","Tuesday","Plays","US","USD","Jul","Tue"
"TRUE",5000,21,8,14,9,9,21,"Monday","Sunday","Plays","US","USD","Jul","Mon"
"TRUE",9500,32.321087962963,8,15,10,18,16,"Friday","Sunday","Plays","US","USD","May","Mon"
"TRUE",3000,47.2294097222222,5,16,17,22,10,"Thursday","Sunday","Plays","US","USD","Apr","Sat"
"TRUE",23000,31.4967592592593,5,18,9,21,14,"Thursday","Tuesday","Plays","US","USD","Jul","Mon"
"TRUE",4000,30,2,11,14,14,17,"Friday","Thursday","Plays","US","USD","Jul","Wed"
"TRUE",1800,21.5013425925926,8,9,10,23,13,"Tuesday","Thursday","Plays","US","USD","Sep","Tue"
"TRUE",1250,24.0659722222222,2,15,18,20,15,"Thursday","Sunday","Plays","US","USD","Nov","Mon"
"TRUE",3500,89.8610763888889,10,13,1,22,3,"Monday","Friday","Plays","US","USD","Oct","Wed"
"TRUE",3500,30,6,12,15,15,15,"Wednesday","Tuesday","Plays","US","USD","Aug","Mon"
"TRUE",2200,30,4,13,15,15,14,"Saturday","Monday","Plays","GB","GBP","Oct","Thu"
"TRUE",3000,31.053275462963,2,12,22,23,20,"Saturday","Wednesday","Plays","US","USD","Mar","Wed"
"TRUE",7000,30,5,13,15,15,17,"Sunday","Tuesday","Plays","US","USD","Mar","Fri"
"TRUE",5000,30,6,13,5,5,13,"Thursday","Monday","Plays","GB","GBP","Nov","Tue"
"TRUE",5500,35,6,13,17,17,15,"Friday","Saturday","Plays","US","USD","Apr","Fri"
"TRUE",35000,37.5007986111111,4,21,10,22,9,"Wednesday","Thursday","Plays","US","USD","Aug","Mon"
"TRUE",2000,31.1415393518519,1,15,6,9,8,"Saturday","Tuesday","Plays","GB","GBP","Jun","Wed"
"TRUE",4500,30,6,11,8,8,12,"Friday","Monday","Plays","US","USD","Oct","Wed"
"TRUE",12000,32.9978472222222,6,18,18,18,8,"Tuesday","Tuesday","Plays","GB","GBP","Nov","Thu"
"TRUE",20000,35,8,8,17,17,14,"Sunday","Sunday","Plays","US","USD","Feb","Sun"
"TRUE",4000,35,4,18,11,11,10,"Sunday","Friday","Plays","GB","GBP","May","Sun"
"TRUE",2500,31.3129976851852,5,9,8,16,20,"Saturday","Thursday","Plays","US","USD","Sep","Wed"
"TRUE",3100,30,6,8,15,15,17,"Thursday","Monday","Plays","US","USD","Jul","Tue"
"TRUE",30000,47.3574884259259,4,12,14,23,15,"Monday","Monday","Plays","US","USD","Nov","Wed"
"TRUE",10000,30,6,14,7,7,22,"Friday","Wednesday","Plays","US","USD","Oct","Wed"
"TRUE",6000,40,6,17,13,13,14,"Sunday","Monday","Plays","GB","GBP","Jun","Tue"
"TRUE",12000,37.2040162037037,7,14,13,17,16,"Tuesday","Sunday","Plays","GB","GBP","Nov","Sun"
"TRUE",20000,30,3,15,16,16,22,"Wednesday","Thursday","Plays","US","USD","Nov","Mon"
"TRUE",35000,23.6916203703704,9,8,6,22,13,"Monday","Wednesday","Plays","US","USD","Sep","Sat"
"TRUE",2800,30,8,19,7,7,7,"Wednesday","Friday","Plays","GB","GBP","Jun","Mon"
"TRUE",5862,24.9102662037037,7,16,21,18,14,"Sunday","Wednesday","Plays","GB","GBP","Sep","Wed"
"TRUE",8500,32.966087962963,3,17,2,1,21,"Tuesday","Saturday","Plays","US","USD","Sep","Thu"
"TRUE",10000,30,7,9,13,13,10,"Friday","Saturday","Plays","US","USD","Aug","Wed"
"TRUE",8000,23.9032175925926,4,15,21,19,11,"Thursday","Tuesday","Plays","US","USD","Sep","Mon"
"TRUE",1600,30,2,14,11,11,7,"Thursday","Tuesday","Plays","GB","GBP","Nov","Tue"
"TRUE",21000,31.483125,6,13,9,21,18,"Thursday","Monday","Plays","US","USD","May","Mon"
"TRUE",10000,28.69375,3,15,6,22,11,"Friday","Sunday","Plays","US","USD","Aug","Fri"
"TRUE",2500,30,7,18,5,5,16,"Sunday","Wednesday","Plays","GB","GBP","Jun","Fri"
"TRUE",12000,30,5,7,15,15,18,"Saturday","Saturday","Plays","US","USD","Mar","Thu"
"TRUE",5500,30,9,16,12,12,21,"Saturday","Monday","Plays","US","USD","May","Thu"
"TRUE",25000,30,5,20,12,12,22,"Wednesday","Sunday","Plays","US","USD","Oct","Mon"
"TRUE",1500,30,3,16,12,12,11,"Sunday","Tuesday","Plays","US","USD","May","Fri"
"TRUE",500,21,6,15,20,20,7,"Monday","Friday","Plays","GB","GBP","Jun","Mon"
"TRUE",2250,30,2,8,6,6,3,"Wednesday","Tuesday","Plays","GB","GBP","Aug","Mon"
"TRUE",20000,18.579537037037,5,10,8,22,8,"Wednesday","Monday","Plays","US","USD","Aug","Sat"
"TRUE",13000,30,9,17,20,20,21,"Wednesday","Tuesday","Plays","GB","GBP","Feb","Mon"
"TRUE",300,30,2,15,13,13,8,"Tuesday","Sunday","Plays","GB","GBP","Sep","Sun"
"TRUE",10000,21.5921643518519,7,12,8,22,8,"Wednesday","Tuesday","Plays","US","USD","May","Wed"
"TRUE",3000,36.6806597222222,6,18,9,2,21,"Tuesday","Sunday","Plays","US","USD","Mar","Sun"
"TRUE",7000,30,3,14,15,15,9,"Thursday","Tuesday","Plays","US","USD","Dec","Tue"
"TRUE",23000,29.4050347222222,4,17,13,22,13,"Friday","Tuesday","Plays","US","USD","Sep","Thu"
"TRUE",5000,35,6,12,11,11,12,"Monday","Thursday","Plays","US","USD","Oct","Mon"
"TRUE",3300,30,6,12,12,12,8,"Thursday","Monday","Plays","US","USD","Jun","Tue"
"TRUE",12200,30.8511342592593,7,7,1,22,2,"Sunday","Wednesday","Plays","US","USD","Nov","Fri"
"TRUE",2500,23.3589351851852,7,7,7,16,12,"Friday","Saturday","Plays","US","USD","Oct","Wed"
"TRUE",2500,16.1164583333333,4,12,13,16,13,"Wednesday","Saturday","Plays","US","USD","Jan","Mon"
"TRUE",2700,29.9963541666667,6,9,11,11,10,"Thursday","Friday","Plays","IE","EUR","Nov","Tue"
"TRUE",6000,31.3388657407407,1,11,7,16,6,"Friday","Friday","Plays","US","USD","May","Tue"
"TRUE",15000,30,7,15,13,13,21,"Friday","Sunday","Plays","US","USD","Jun","Wed"
"TRUE",2000,16,6,14,16,16,10,"Wednesday","Thursday","Plays","US","USD","Aug","Mon"
"TRUE",8000,34.0625347222222,5,12,4,6,2,"Tuesday","Tuesday","Plays","GB","GBP","May","Wed"
"TRUE",1800,30,8,13,7,7,6,"Sunday","Wednesday","Plays","GB","GBP","Jun","Fri"
"TRUE",1500,30,4,6,5,5,3,"Sunday","Tuesday","Plays","GB","GBP","Oct","Fri"
"TRUE",4000,15.9902546296296,4,14,14,14,14,"Wednesday","Wednesday","Plays","US","USD","Aug","Mon"
"TRUE",15500,44.2121296296296,4,13,10,16,18,"Tuesday","Monday","Plays","US","USD","Jan","Sun"
"TRUE",1800,26.3070486111111,7,13,15,22,18,"Sunday","Thursday","Plays","US","USD","Jan","Tue"
"TRUE",2800,30,5,15,10,10,15,"Thursday","Tuesday","Plays","US","USD","Mar","Tue"
"TRUE",250,37.879375,3,11,19,16,16,"Friday","Tuesday","Plays","US","USD","Jun","Tue"
"TRUE",500,41.0128472222222,2,15,14,15,12,"Sunday","Thursday","Plays","GB","GBP","Jul","Mon"
"TRUE",2000,21.0371412037037,6,13,23,23,17,"Wednesday","Sunday","Plays","US","USD","Oct","Wed"
"TRUE",4900,21.0593055555556,2,14,14,15,10,"Friday","Monday","Plays","US","USD","Feb","Fri"
"TRUE",2000,30,2,18,7,7,18,"Wednesday","Wednesday","Plays","GB","GBP","Jun","Mon"
"TRUE",300,27.0775,1,11,16,18,14,"Sunday","Thursday","Plays","GB","GBP","Oct","Mon"
"TRUE",300,17.8450231481481,7,14,1,22,18,"Sunday","Saturday","Plays","US","USD","Oct","Thu"
"TRUE",1800,12.3883912037037,5,15,12,22,14,"Saturday","Wednesday","Plays","US","USD","May","Mon"
"TRUE",2000,25.9997453703704,2,12,16,16,17,"Monday","Monday","Plays","US","USD","Feb","Wed"
"TRUE",1500,30,2,11,15,15,7,"Saturday","Friday","Plays","GB","GBP","May","Thu"
"TRUE",1500,24.5575578703704,5,12,2,16,17,"Friday","Monday","Plays","US","USD","Jun","Tue"
"TRUE",10000,17,3,15,23,23,1,"Thursday","Thursday","Plays","AU","AUD","Dec","Mon"
"TRUE",3000,30,5,13,13,13,10,"Sunday","Monday","Plays","GB","GBP","Jun","Fri"
"TRUE",3350,30,3,14,11,11,13,"Thursday","Saturday","Plays","US","USD","Jun","Tue"
"TRUE",2500,30,2,17,13,13,15,"Wednesday","Monday","Plays","US","USD","May","Mon"
"TRUE",1650,30,4,17,10,10,18,"Tuesday","Monday","Plays","US","USD","Jan","Sun"
"TRUE",3000,31.4159606481481,9,15,16,1,16,"Wednesday","Monday","Plays","US","USD","May","Sat"
"TRUE",2000,30,2,13,17,17,15,"Wednesday","Saturday","Plays","GB","GBP","May","Mon"
"TRUE",3000,23.8986111111111,6,17,13,11,8,"Friday","Tuesday","Plays","US","USD","Mar","Tue"
"TRUE",2750,28.2099884259259,3,14,9,15,9,"Sunday","Saturday","Plays","GB","GBP","Mar","Sun"
"TRUE",1000,30,4,6,10,10,7,"Thursday","Saturday","Plays","US","USD","May","Tue"
"TRUE",960,15.5661226851852,5,14,9,22,9,"Wednesday","Friday","Plays","US","USD","Sep","Tue"
"TRUE",500,30,6,16,13,13,20,"Wednesday","Monday","Plays","US","USD","Oct","Mon"
"TRUE",5000,35,2,11,10,10,12,"Thursday","Friday","Plays","US","USD","Aug","Thu"
"TRUE",2000,31.109837962963,3,15,10,13,9,"Friday","Tuesday","Plays","GB","GBP","Sep","Tue"
"TRUE",150,29.7721643518519,6,14,11,5,0,"Sunday","Friday","Plays","GB","GBP","Nov","Fri"
"TRUE",675,36.9366203703704,5,18,3,1,16,"Monday","Sunday","Plays","CA","CAD","Oct","Sat"
"TRUE",2000,28,6,15,5,5,6,"Wednesday","Monday","Plays","GB","GBP","Jul","Wed"
"TRUE",600,21,1,14,13,13,11,"Thursday","Wednesday","Plays","US","USD","Aug","Thu"
"TRUE",300,30,4,17,19,19,7,"Saturday","Wednesday","Plays","GB","GBP","May","Thu"
"TRUE",1200,25,5,14,12,12,5,"Monday","Saturday","Plays","GB","GBP","Aug","Thu"
"TRUE",5500,60,2,14,9,9,16,"Sunday","Thursday","Plays","US","USD","Jul","Wed"
"TRUE",1500,30,7,15,13,13,18,"Thursday","Monday","Plays","DE","EUR","May","Tue"
"TRUE",2500,30,3,11,13,13,11,"Saturday","Monday","Plays","US","USD","Feb","Thu"
"TRUE",250,30,5,13,14,14,18,"Saturday","Tuesday","Plays","US","USD","Mar","Thu"
"TRUE",1100,21.5052777777778,5,13,10,22,11,"Tuesday","Wednesday","Plays","US","USD","Mar","Tue"
"TRUE",35000,24.0872569444444,7,13,20,22,17,"Friday","Tuesday","Plays","US","USD","Apr","Tue"
"TRUE",2100,22.099375,5,14,16,19,14,"Friday","Thursday","Plays","US","USD","Feb","Thu"
"TRUE",1000,28,2,14,4,4,9,"Friday","Friday","Plays","GB","GBP","Aug","Fri"
"TRUE",2500,30,3,12,3,3,10,"Wednesday","Monday","Plays","GB","GBP","Mar","Mon"
"TRUE",5000,10,7,10,12,12,19,"Monday","Saturday","Plays","CA","CAD","May","Fri"
"TRUE",1250,30,5,12,9,9,14,"Saturday","Monday","Plays","US","USD","May","Thu"
"TRUE",2500,30,3,14,20,20,0,"Thursday","Monday","Plays","US","USD","May","Tue"
"TRUE",2500,30,5,13,8,8,6,"Thursday","Thursday","Plays","GB","GBP","Nov","Tue"
"TRUE",2500,30,6,13,16,16,8,"Thursday","Thursday","Plays","GB","GBP","Feb","Tue"
"TRUE",2000,30,2,16,10,10,12,"Wednesday","Friday","Plays","GB","GBP","May","Mon"
"TRUE",1000,32.7427546296296,4,15,22,16,11,"Saturday","Sunday","Plays","US","USD","Oct","Mon"
"TRUE",10500,30.2284606481481,8,16,16,22,14,"Wednesday","Monday","Plays","US","USD","Feb","Mon"
"TRUE",3000,23.9393055555556,1,15,17,16,10,"Friday","Friday","Plays","US","USD","Sep","Tue"
"TRUE",1000,32.9190856481481,4,11,0,22,11,"Saturday","Wednesday","Plays","US","USD","Aug","Tue"
"TRUE",2500,17.5547453703704,4,8,12,2,10,"Saturday","Tuesday","Plays","US","USD","Jul","Tue"
"TRUE",3000,30,5,20,10,10,9,"Thursday","Monday","Plays","GB","GBP","Jun","Tue"
"TRUE",4000,21,2,14,11,11,9,"Saturday","Sunday","Plays","GB","GBP","Jul","Sat"
"TRUE",2000,50.424224537037,4,15,12,22,14,"Friday","Tuesday","Plays","US","USD","Mar","Thu"
"TRUE",40000,30,3,10,2,2,15,"Sunday","Saturday","Plays","US","USD","Sep","Fri"
"TRUE",750,26,8,13,12,12,15,"Monday","Thursday","Plays","CA","CAD","May","Wed"
"TRUE",500,21,4,14,5,5,8,"Tuesday","Friday","Plays","GB","GBP","Jan","Tue"
"TRUE",500,33.0196527777778,7,13,10,10,22,"Sunday","Thursday","Plays","US","USD","Jul","Tue"
"TRUE",300,10.5212731481481,4,16,10,22,12,"Wednesday","Wednesday","Plays","CA","CAD","Aug","Sun"
"FALSE",2000,60,5,18,9,9,9,"Saturday","Saturday","Plays","US","USD","Dec","Tue"
"FALSE",6000,22.9715625,7,15,15,15,13,"Sunday","Friday","Plays","GB","GBP","Mar","Fri"
"FALSE",2500,30,5,15,9,9,10,"Saturday","Thursday","Plays","US","USD","Jun","Thu"
"FALSE",30000,60,4,10,23,23,18,"Saturday","Tuesday","Plays","US","USD","May","Tue"
"FALSE",850,60,8,15,14,14,6,"Tuesday","Thursday","Plays","GB","GBP","May","Fri"
"FALSE",11140,31.4211111111111,6,15,15,1,17,"Tuesday","Friday","Plays","US","USD","Apr","Fri"
"FALSE",1500,29.9948611111111,6,15,18,18,11,"Friday","Sunday","Plays","GB","GBP","Oct","Wed"
"FALSE",2000,21.1710648148148,7,13,10,15,15,"Saturday","Sunday","Plays","US","USD","Jan","Sat"
"FALSE",5000,28.9959027777778,4,14,8,8,13,"Friday","Friday","Plays","GB","GBP","Apr","Thu"
"FALSE",400,10,3,14,17,17,8,"Friday","Monday","Plays","GB","GBP","May","Tue"
"FALSE",1500,15,7,6,20,20,14,"Friday","Thursday","Plays","US","USD","Aug","Thu"
"FALSE",3000,30,6,18,12,12,17,"Sunday","Monday","Plays","US","USD","Oct","Fri"
"FALSE",1650,30,9,13,10,10,12,"Wednesday","Thursday","Plays","GB","GBP","Feb","Mon"
"FALSE",500,30,7,8,10,10,15,"Sunday","Thursday","Plays","US","USD","May","Fri"
"FALSE",10000,60,6,10,17,17,17,"Friday","Wednesday","Plays","US","USD","Oct","Mon"
"FALSE",50000,30,5,13,15,15,13,"Wednesday","Monday","Plays","US","USD","Apr","Mon"
"FALSE",2000,30,7,12,4,4,18,"Saturday","Monday","Plays","US","USD","Jun","Thu"
"FALSE",200,29.7933217592593,7,13,10,5,15,"Saturday","Monday","Plays","GB","GBP","Jan","Thu"
"FALSE",3000,13.4025,6,13,0,10,10,"Thursday","Wednesday","Plays","US","USD","Nov","Fri"
"FALSE",3000,30,3,18,3,3,4,"Sunday","Friday","Plays","GB","GBP","Mar","Fri"
"FALSE",10000,33.9715740740741,5,16,11,11,15,"Monday","Thursday","Plays","CA","CAD","May","Tue"
"FALSE",525,60,7,8,21,21,16,"Wednesday","Thursday","Plays","US","USD","Feb","Sat"
"FALSE",20000,30,4,14,12,12,9,"Saturday","Thursday","Plays","US","USD","Jun","Thu"
"FALSE",9500,30,6,14,11,11,7,"Friday","Friday","Plays","GB","GBP","May","Wed"
"FALSE",2000,30,8,15,9,9,18,"Wednesday","Monday","Plays","AU","AUD","Mar","Mon"
"FALSE",4000,30,4,10,17,17,20,"Tuesday","Sunday","Plays","US","USD","Jul","Sun"
"FALSE",15000,30,6,13,19,19,9,"Wednesday","Monday","Plays","US","USD","Apr","Mon"
"FALSE",5000,40,7,16,21,21,4,"Sunday","Monday","Plays","US","USD","Aug","Tue"
"FALSE",3495,29.9982060185185,7,14,17,17,16,"Friday","Wednesday","Plays","US","USD","Dec","Wed"
"FALSE",1250,40.8384722222222,3,13,9,6,9,"Saturday","Friday","Plays","GB","GBP","Jan","Sun"
"FALSE",1000,32.4581018518519,5,12,10,21,16,"Saturday","Monday","Plays","US","USD","Jan","Tue"
"FALSE",20000,30,1,23,13,13,22,"Monday","Thursday","Plays","MX","MXN","Nov","Sat"
"FALSE",1000,60,7,12,13,13,12,"Thursday","Sunday","Plays","GB","GBP","Jun","Sun"
"FALSE",3500,54.8214583333333,5,12,3,23,1,"Friday","Sunday","Plays","US","USD","Mar","Sun"
"FALSE",2750,30,6,12,8,8,10,"Thursday","Thursday","Plays","GB","GBP","Oct","Tue"
"FALSE",2000,41.6818402777778,6,15,20,12,11,"Monday","Monday","Plays","GB","GBP","May","Mon"
"FALSE",700,28.0313773148148,8,12,14,14,20,"Tuesday","Saturday","Plays","US","USD","Sep","Tue"
"FALSE",15000,30,6,15,11,11,20,"Wednesday","Friday","Plays","US","USD","Nov","Mon"
"FALSE",250,30,2,11,12,12,9,"Friday","Monday","Plays","GB","GBP","Dec","Wed"
"FALSE",3000,30,6,16,17,17,13,"Sunday","Friday","Plays","US","USD","May","Fri"
"TRUE",4500,34.257650462963,3,15,16,22,21,"Thursday","Monday","Plays","CA","CAD","Feb","Fri"
"TRUE",5000,30,4,12,11,11,11,"Tuesday","Tuesday","Plays","GB","GBP","Oct","Sun"
"TRUE",2500,30,6,15,15,15,3,"Saturday","Thursday","Plays","GB","GBP","Apr","Thu"
"TRUE",2000,21.3155324074074,5,14,8,16,8,"Friday","Monday","Plays","US","USD","May","Fri"
"TRUE",1200,30,9,19,9,9,9,"Friday","Saturday","Plays","GB","GBP","Sep","Wed"
"TRUE",1200,30,5,14,15,15,10,"Tuesday","Sunday","Plays","GB","GBP","Dec","Sun"
"TRUE",7000,31.4983333333333,7,7,11,22,11,"Wednesday","Thursday","Plays","US","USD","Nov","Sun"
"TRUE",20000,30,7,12,1,1,20,"Thursday","Tuesday","Plays","US","USD","Oct","Tue"
"TRUE",2600,14.9978472222222,6,12,23,22,20,"Tuesday","Friday","Plays","US","USD","Sep","Mon"
